,14389,269,9348,665,10128,9665,13923,6273,10773,3728,4676,6808,555,9625,1882,2224,8176,1335,14087,6214,1991,12766,14963,836,414
9035,5.26402552428,18.7770033528,10.3078854645,16.2344633048,3.26206013299,11.7198419021,10.1702543174,11.010577985,7.63060332289,17.646691258,18.3026177642,10.5464911114,17.4935793842,8.19462687497,10.4969597935,14.8293020369,4.72056540421,14.3106002381,8.92890844671,13.2226512877,20.0961281067,17.1142891093,12.1596785081,19.6472368952,19.8312802188
3323,18.4426987273,14.3462864185,16.9223168767,11.8037463705,21.3690867593,16.4088350946,12.6264507701,13.4667744376,20.1386943582,3.88198537711,4.6119392443,15.2821777933,13.06286245,17.32007774,11.4197117744,7.17111169104,17.8507376492,11.6114588936,13.0803462665,13.8130355465,9.81271447375,5.40724764988,15.3713250944,16.5345134276,15.4005632845
10981,11.7587983101,22.8644855972,7.68975344996,20.3219455491,4.79312717297,8.16685821767,11.9261384713,12.7664621389,1.60457785727,18.6448783457,19.7200388256,11.5446781991,21.5810616286,5.80480004848,14.9246240539,16.7594306334,10.0692125736,18.3980824825,9.92709553439,14.2208383754,22.3535121869,18.1124761969,11.9412123244,23.7347191396,23.9187624631
4408,7.51289314246,16.4252045029,12.6608272418,13.8826644549,8.93911501353,13.9108668232,11.2135737547,12.0538974223,13.2503695639,18.6900106953,19.3459372015,11.5898105487,15.1417805344,11.1395655783,8.1451609436,12.4775031871,6.83855076645,11.9588013883,9.97222788399,14.265970725,17.7443292569,18.1576085465,13.2029979454,17.2954380454,17.4794813689
6696,9.19295393508,20.2986412221,9.51707029559,17.7561011741,11.8697852404,10.443118823,9.3602940963,10.2006177639,10.6393928393,12.883076421,13.9582369009,0.359986421264,19.0152172536,8.52858885369,15.082553818,14.1935862584,8.60099285698,15.8322381075,4.11946345104,8.41320629205,18.8055299191,12.3506742722,7.3960636711,21.1688747646,21.3529180881
8375,4.95449039687,18.9891827013,9.30648307561,16.4466426533,7.76302333778,10.7184395131,8.36485732085,9.20518098844,9.30402847163,15.8412942614,16.4972207677,8.74109411481,17.7057587328,7.19322448604,10.709139142,13.1981494829,0.203897235648,14.5227795867,7.12351145011,11.4172542911,18.7922310365,15.3088921127,10.3542815115,19.8594162438,20.0434595673
14508,6.63898440309,17.2341996015,11.3771608756,14.6916595535,3.77982159795,13.2309050725,11.7276107382,12.5679344058,8.33821134818,19.2040476788,19.859974185,12.1038475321,15.950775633,9.26390228601,8.95415604219,13.2864982857,6.23410013602,12.7677964869,10.4862648674,14.7800077084,18.5533243554,18.67164553,13.7170349288,18.104433144,18.2884764675
6736,8.27928373687,19.3849710239,8.02834332432,16.8424309759,10.9561150422,8.95439185174,8.44662389809,9.28694756568,9.72572264107,10.8293376212,11.9044981011,3.31243546544,18.1015470554,7.61491865548,14.1688836198,13.2799160601,7.68732265877,14.9185679093,3.20579325283,7.49953609383,16.7517911193,10.2969354724,5.90733669982,20.2552045664,20.4392478899
15815,8.3905141695,18.9615295075,8.34400265983,16.4189894595,0.54998906723,10.1977468567,12.2974778572,13.1378015247,4.27046180293,19.0162177315,20.0913782115,11.9160175849,17.6781055389,6.23074407026,10.6814859482,15.0138281916,7.84705404943,14.4951263929,10.2984349202,14.5921777612,20.2806542614,18.4838155828,12.3125517102,19.8317630499,20.0158063735
6117,10.4505043904,20.451349896,11.1394365203,17.9088098479,13.1273356957,10.6259547382,10.6178445516,11.4581682192,11.8969432946,9.99532445313,11.0704849331,6.99459657102,19.1679259274,9.78613930897,16.3401042732,13.2761751685,9.85854331225,17.0897885628,2.93892909779,3.02709910102,15.9177779512,9.46292230436,9.27829648798,22.4264252198,21.5056267619
6993,7.79612179948,18.9018090865,6.63624490221,16.3592690385,10.4729531048,7.03083919064,7.96346196071,8.80378562829,9.24256070368,8.83146212948,9.90662260942,4.3860441388,17.618385118,7.03400576551,13.6857216824,12.0817391128,7.20416072139,14.4354059719,3.46950525617,6.1579187913,14.7233418956,8.29905998072,4.4751914399,19.772042629,19.9560859525
13704,11.0333881639,18.5966713072,9.28475793155,16.0541312592,13.7102194692,8.77127614941,11.2007283252,12.0410519927,12.4798270681,8.14064586434,9.21580634428,7.5774803446,17.3132473386,9.68251879485,15.6700966631,11.4214965797,10.4414270858,15.8618437822,3.52181287138,4.25450215141,14.0630993624,7.60824371558,7.73376614925,20.7848983163,19.6509481731
67,22.8929909253,4.57957242519,24.7130903479,7.67744653242,22.0808299706,25.9631299293,17.2822487424,18.12257241,25.30263267,17.4378676623,20.0451776525,23.6420736548,7.03178645323,23.1918286844,11.6872719698,12.9556580581,22.1925138761,9.05125048633,22.0244909901,25.2133920496,13.8248370207,16.5066976717,25.2552610515,13.9743050204,6.28353659303
2215,13.0616982846,9.02391460689,14.6762919329,6.48137455887,14.2013852036,15.9263315144,7.24545032741,8.08577399499,15.265834255,7.43659541661,10.0439054068,13.6052752398,7.74049063833,13.1550302694,3.80782720272,0.664873052274,12.4697372065,4.55751149224,11.9876925751,15.2121198039,6.25895460582,6.50542542595,15.2184626365,9.89414814933,10.0781914729
475,17.0105525491,2.86643094294,18.8306519717,1.79500815626,16.1983915945,20.0806915531,11.3998103662,12.2401340338,19.4201942938,11.5554292862,14.1627392764,17.7596352786,1.57296793143,17.3093903082,5.80483359361,7.07321968191,16.3100755,3.16881211017,16.1420526139,19.3309536735,7.94239864452,10.6242592955,19.3728226753,8.09186664425,3.84000378486
953,17.2633273724,5.75084666762,19.083426795,3.22129332868,16.4511664178,20.3334663764,11.6525851895,12.4929088571,19.6729691171,11.3977550494,14.0050650396,18.0124101019,4.46742269906,17.5621651315,6.05760841688,7.32599450518,16.5628503232,3.42158693344,16.3948274372,19.1732794367,7.78472440775,10.4665850587,19.6255974986,8.34464146752,6.80512353358
9707,9.55954252325,20.6652298103,2.76558293782,18.1226897623,7.00134528425,4.61932713473,9.72688268447,10.5672063521,4.510131731,15.5095047381,16.5846652181,9.34542241222,19.3818058417,0.88062953635,15.4491424061,14.5601748465,7.86995678674,16.1988266956,7.72783974752,12.0215825885,20.1542564001,14.9771025894,8.55057327025,21.5354633527,21.7195066763
12069,12.6589220118,7.03234627734,14.2735156601,4.48980622932,12.209816874,15.5235552415,6.84267405458,7.68299772217,14.8630579822,9.28780573462,11.8951157248,13.202498967,5.74892230878,12.7522539966,1.81625887318,2.51608337029,12.0669609337,2.56594316269,11.5849163023,15.8786591433,8.11016492384,8.35663574397,14.8156863637,7.90257981978,8.08662314331
9292,9.88286910942,20.9885563965,3.18869349011,18.4460163485,8.7630493116,1.5673451224,10.0502092706,10.8905329382,7.5326569105,12.3785926221,13.453753102,8.8119777228,19.7051324279,3.49749946669,15.7724689923,14.8835014327,8.9471971551,16.5221532818,7.89543884018,10.413423359,18.3010461201,11.8461904733,6.85919146373,21.8587899389,22.0428332624
